title,url,year,issue
A Brush-based approach for modelling runway friction assessment device,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1563786,2020,13
"A comparative analysis of the fracture performance of wearing course mixtures under different geometries, compactions, and aggregate gradations",https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1564301,2020,13
Evaluation of fatigue life of high modulus asphalt concrete with use of three different definitions,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1564302,2020,14
VECD investigation and quantification of rest period healing within pulse-rest loading,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1566543,2020,14
Moisture evaluation of concrete pavement treated with hydrophobic surface impregnants,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1567917,2020,14
Effect of steel wool fibers on mechanical and induction heating response of conductive asphalt concrete,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1567918,2020,14
Optimum moisture content in roller-compacted concrete pavement,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1567919,2020,14
Laboratory investigation of RAP for various layers of flexible and concrete pavement,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1567920,2020,14
Development of a modulus of subgrade reaction model to improve slab-base interface bond sensitivity,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1567921,2020,14
Life-cycle performance prediction for rigid runway pavement using artificial neural network,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1567922,2020,14
Prioritisation of pavement maintenance sections deploying functional characteristics of pavements,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1567923,2020,14
Effect of carbon-negative aggregates on the strength properties of concrete for permeable pavements,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1567924,2020,14
Quantifying structural behaviour of foam bitumen stabilised (FBS) pavements,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1568429,2020,14
Assessment of uncertainty propagation using first-order Markov chain for maintenance of pavement degradation,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1568430,2020,14
Structural analysis of transverse cracks in short continuously reinforced concrete pavements,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1570194,2020,14
Integrated airport pavement management using a hybrid approach of Markov Chain and supervised multi-objective genetic algorithms,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1571208,2020,14
Engineering and microscopic characteristics of natural rubber latex modified binders incorporating silane additive,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1573319,2020,14
Warm mix asphalt for better sustainability under tropical climate,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1435877,2020,1
Macro–meso freeze–thaw damage mechanism of soil–rock mixtures with different rock contents,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1435879,2020,1
Modified wheel tracker as a potential replacement for the current conventional wheel trackers,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1435880,2020,1
Nanosilica composite asphalt mixtures performance-based design and optimisation using response surface methodology,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1435881,2020,1
Improving the high-temperature performance of cold recycled mixtures by polymer-modified asphalt emulsion,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1435882,2020,1
Temperature response of asphalt pavement to low temperatures and large temperature differences,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1435883,2020,1
Towards resilient roads to storm-surge flooding: case study of Bangladesh,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1436706,2020,1
Improved interpretation of asphalt binder parallel plate dynamic shear rheometer fatigue tests,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1438611,2020,1
International Roughness Index prediction model for flexible pavements,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1441414,2020,1
<i,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1442576,2020,1
Application of numerical simulation method to improve shear strength and rutting resistance of asphalt mixture,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1445248,2020,1
Computational investigation of hydroplaning risk of wide-base truck tyres on roadway,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1445249,2020,1
FEM SEAL-3D: development of 3D finite element chip seal models,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1445250,2020,2
Investigation of motion of coarse aggregates in asphalt mixture based on virtual simulation of compaction test,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1447109,2020,2
Degradation of railway ballast under compressive loads considering particles rearrangement,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1449949,2020,2
Numerical simulation analysis of the application of cement-mixed pile curtain in an expressway extension project,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1449950,2020,2
Investigation on effects of different crushing stages on morphology of coarse and fine aggregates,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1449951,2020,2
Effect of aggregate contact condition on skeleton stability in asphalt mixture,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1450503,2020,2
Viscoelastic analysis of thickness variation of asphaltic pavements under repeated loading using finite element method,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1450504,2020,2
Impact of curing time on moisture-induced damage in lime-treated soils,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1453068,2020,2
Interface shear behaviours between recycled concrete aggregate and geogrids for pavement applications,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1453609,2020,2
Novel approach to pavement friction analysis with advanced statistical methods using structural equation modelling,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1454922,2020,2
Shear fracture energy of asphalt-aggregate systems and its application to predicting shear fatigue in asphalt mixtures,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1459622,2020,2
Study on road performances of asphalt mixtures with granulated polymer anti-rutting additive,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1461868,2020,2
Numerical analysis for widening embankments over soft soils treated by PVD and DJM columns,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1461869,2020,3
Effects of layer interface conditions on top-down fatigue cracking of asphalt pavements,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1461870,2020,3
Impact of vibration compaction on the paving density and transverse uniformity of hot paving layer,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1464656,2020,3
Layer coefficients of cold in-place recycled layers from performance data,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1473863,2020,3
An investigation towards intelligent tyres using finite element analysis,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1475664,2020,3
Impact of water and solution of glycerol on the treatment of sediment by cement,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1475665,2020,3
Performance evaluation of semi-flexible permeable pavements under cyclic loads,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1475666,2020,3
Stress dependent and redistribution behaviour of unbound granular material,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1475667,2020,3
Back analysis of the multilayer cylindrical HMA samples – height reduction method,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1475668,2020,3
Finite element modelling of the rolling resistance due to pavement deformation,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1480778,2020,3
"An approach to mitigate effects of colour variation, specularity and pores on microtexture analysis of aggregates",https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1480779,2020,3
Probabilistic approach to characterise laboratory rutting behaviour of asphalt concrete mixtures,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1480780,2020,3
Performance characteristics of epoxy asphalt paving material for thin orthotropic steel plate decks,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1481961,2020,3
Efficient reevaluation of surface displacements in a layered elastic half-space,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1483502,2020,4
Evaluating asphalt pavement surface texture using 3D digital imaging,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1483503,2020,4
Influence of diatomite filler on rheological properties of porous asphalt mastic,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1483504,2020,4
"Continuous, response-based road roughness measurements utilising data harvested from telematics device sensors",https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1483505,2020,4
Evaluation of the cooling effect and anti-rutting performance of thermally resistant and heat-reflective pavement,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1483506,2020,4
Automatic classification of pavement crack using deep convolutional neural network,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1485917,2020,4
Mechanistic-empirical models for top-down cracking initiation of asphalt pavements,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1489134,2020,4
Polishing resistance of polymer concrete pavement using limestone aggregate,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1489135,2020,4
Mechanical characteristics of Soil-RAP-Geopolymer mixtures for road base and subbase layers,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1492131,2020,4
Fatigue life and rutting performance modelling of nanosilica/polymer composite modified asphalt mixtures using Weibull distribution,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1492132,2020,4
Effect of rejuvenator addition location in plant on mechanical and chemical properties of RAP binder,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1492133,2020,4
A case study on crack propagation law of cement stabilised macadam base,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1492135,2020,4
Effect of short-term and long-term ageing on dynamic modulus of foamed warm mix asphalt,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1493202,2020,4
Stochastic strength rating of flexible airport pavements using construction data,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1497798,2020,4
Comparative study on mechanical characteristics of precast HMA block versus concrete block,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1497799,2020,5
Modelling the effect of plastic sheet curing on early age temperature development in concrete pavement,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1502431,2020,5
Performance of reclaimed asphalt pavement reinforced with Bamboo geogrid and Bamboo geocell,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1502432,2020,5
"Optimisation of pavement maintenance and rehabilitation activities, timing and work zones for short survey sections and multiple distress types",https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1502433,2020,5
The contribution to the urban heat islands exploration: underpasses and their elements,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1502434,2020,5
Laboratory evaluation of seashells used as fine aggregate in hot mix asphalt,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1502435,2020,5
Development of aggregate micro-texture during polishing and correlation with skid resistance,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1502436,2020,5
Predicted performance of hot mix asphalt modified with nano-montmorillonite and nano-silicon dioxide based on Egyptian conditions,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1502437,2020,5
Influences of aging conditions on the rheological properties of asphalt binders,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1502438,2020,5
Optimisation of Marshall Design criteria with central composite design in asphalt concrete,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1502439,2020,5
Performance of recycled concrete aggregate pavements based on historical condition data,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1503272,2020,6
A critical review of high polymer-modified asphalt binders and mixtures,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1503273,2020,6
Effects of different bitumen modifiers on the rutting and cracking resistance of hot mix asphalts,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1506122,2020,6
"Laboratory testing, field construction, and decade long performance evaluation of jointed plain concrete pavement with FRP dowels",https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1508841,2020,6
Development of anti-icing airfield pavement using surface-embedded heat wire,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1508842,2020,6
Influence of clogging on the hydrologic performance of a double layer porous asphalt,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1508843,2020,6
Impact of flood hazards on pavement performance,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1508844,2020,6
Tecnico accelerated ageing (TEAGE) – a new laboratory approach for bituminous mixture ageing simulation,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1508845,2020,6
Viscoelastic transitions exhibited by modified and unmodified bitumen,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1508846,2020,6
Comparative study on asphalt pavement rut based on analytical models and test data,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1511781,2020,6
Evaluation of load transfer characteristics in roller-compacted concrete pavement,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1511782,2020,6
Multi-wheel gear loading effect on load-induced failure potential of airfield flexible pavement,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1511783,2020,6
Evaluating the recycled pavement performance and layer moduli at variable temperature by nondestructive tests,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1511784,2020,7
Risk analysis in paving operations using discrete event simulation: a case study of Taiwan permeable asphalt concrete pavement pilot road project,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1511785,2020,7
Structural number prediction for flexible pavements using the long term pavement performance data,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1511786,2020,7
Development of mechanical tube feeding method for construction of continuously reinforced concrete pavement (CRCP),https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1511989,2020,7
Performance of asphalt mixtures with high recycled materials content and recycling agents,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1511990,2020,7
Roughness deterioration models for unsealed road pavements and their use in pavement management,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1511991,2020,7
Effects of dune sand on reduction of reflection cracking in double-layered paving systems for roads: a laboratory investigation,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1512110,2020,7
Prediction modelling of rutting depth index for asphalt pavement using de-noising method,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1512712,2020,7
Analytical hierarchy process as dust palliative selection tool,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1516040,2020,7
Strain recovery rate and absolute per cent recovery of polymer-modified asphalt binders,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1516041,2020,7
Pavement layer thickness variability evaluation and effect on performance life,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1517873,2020,7
Best-fit models for predicting the geotechnical properties of FA–stabilised problematic soils used as materials for earth structures,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1517874,2020,7
Advancements in the characterisation and design of asphalt materials,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1650928,2020,8
Control the crosslinking of epoxy-asphalt via induction heating,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1652741,2020,8
Molecular dynamics simulation of diffusion coefficients between different types of rejuvenator and aged asphalt binder,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1650927,2020,8
Real-time microscopic and rheometric observations of strain-driven cavitation instability underlying micro-crack formation in asphalt binders,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1652742,2020,8
Effect of stone-on-stone contact on porous asphalt mixes: micromechanical analysis,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1654105,2020,8
A study on the effects of aggregate shape and percent embedment on chip seal performance via image-based finite element analysis,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1654104,2020,8
Mechanical modelling of asphalt concrete using grid division,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1650926,2020,8
"Rheological, fatigue and relaxation properties of aged bitumen",https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1654609,2020,8
Sensitivity of rutting and moisture resistance of asphalt mixes to gradation and design air void content,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1517875,2020,9
Performance of hot-mix asphalt involving recycled concrete aggregates,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1518525,2020,9
Artificial neural network-based prediction of field permeability of hot mix asphalt pavement layers,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1519189,2020,9
Study on understanding functional characteristics of multi-wall CNT modified asphalt binder,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1519190,2020,9
Rheological evaluation of bitumen modified using antistripping additives synthesised from waste polyethylene terephthalate (PET),https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1519192,2020,9
A risk assessment of asphalt pavement for depression and cave-in caused by subsurface cavity,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1520231,2020,9
Monitoring of pavement deflections using geophones,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1520994,2020,9
Stabilisation of lithomargic clay using alkali activated fly ash and ground granulated blast furnace slag,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1521520,2020,9
Generalised clusterwise regression for simultaneous estimation of optimal pavement clusters and performance models,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1521970,2020,9
Experimental study on flexural fatigue performance of rubberised concrete for pavement,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1521971,2020,9
Microstructure and shear strength evolution of a lime-treated clay for use in road construction,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1524144,2020,9
Instrumented flexible pavement responses under aircraft loading,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1671589,2021,10
Entropy-based fuzzy SWOT decision-making for condition assessment of airfield pavements,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1671590,2021,10
Pavement serviceability evaluation using whole body vibration techniques: a case study for urban roads,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1672872,2021,10
Numerical analysis of rehabilitated concrete pavement using crack-and-seating technique,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1673389,2021,10
Investigating the field short-term aging of high content polymer-modified asphalt,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1673390,2021,10
Environmental effects on the rheological properties of fine warm RAP-foamed bitumen mixtures using SATS conditioning protocol,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1679365,2021,10
Effect of glycerol on the behaviour of an expansive soil during wetting and drying cycles,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1683176,2021,10
In-situ test study on compaction control parameters for particular subdivisional railway earthworks,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1683177,2021,10
Implementation framework of the UIUC aggregate base rutting model,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1683178,2021,10
Evaluating the bond strength and work of fracture of bituminous mastic using the Taguchi method,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1684493,2021,10
Estimation of water film depth for rutting pavement using IMU and 3D laser imaging data,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1684495,2021,10
Use of molecular-level dissipated energy of asphalt binders to predict moisture effects on pavements,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1685670,2021,11
Impact of flooding and inundation on concrete pavement performance,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1685671,2021,11
Orthogonal experimental study of soil–rock mixtures under the freeze–thaw cycle environment,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1686634,2021,11
Laboratory and field investigation of moisture susceptibility of hot and warm mix asphalts,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1694150,2021,11
Brittleness progression for short- and long-term aged asphalt binders with various levels of recycled binders,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1694677,2021,11
Moisture effects on moduli of pavement bases,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1696460,2021,11
Laboratory study of the effect of oil-based recycling agents on high RAP asphalt mixtures,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1696461,2021,11
Resilient modulus and influencing factors of vertical vibration compacted cement-stabilized macadam,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1696462,2021,11
Relationship between channelisation and geometric characteristics of road pavements,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1696463,2021,11
Challenge of adopting relatively low strength and self-cured geopolymer for road construction application: a review and primary laboratory study,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1696967,2021,11
Modelling of five-point bending beam test for asphalt surfacing system on orthotropic steel deck bridges,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1697440,2021,11
Influence of bonding conditions on flexible base asphalt pavement under non-uniform vertical loads,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1697441,2021,12
Effect of blending protocol on the performance of SBS/sulfur/soybean-derived additive composite modified hard asphalt,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1698741,2021,12
Mechanical and durability assessment of unconfined recycled concrete aggregates and natural aggregates used in road constructions,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1701190,2021,12
Mechanical properties of concrete pavements containing combinations of waste marble and granite powders,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1702662,2021,12
Evaluating the effect of agro-based admixture on lime-treated expansive soil for subgrade material,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1703979,2021,12
Asphalt pavement coated by hot-pressed hydrated lime,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1703980,2021,12
Suitability of various supplementary cementitious admixtures for RAP inclusive RCCP mixes,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1703981,2021,12
Roller compacted concrete pavement using natural pozzolan: experimental investigation and salt-scaling durability model,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1703982,2021,12
Effectiveness of superhydrophobic material on the hydroplaning risk of asphalt pavements,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1704756,2021,12
Comparative modelling of indirect tensile strength of asphalt mixtures with and without considering air void characteristics,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1705301,2021,12
Investigation on the morphological and mineralogical properties of coarse aggregates under VSI crushing operation,https://www.tandfonline.com/doi/full/10.1080/10298436.2020.1714043,2021,12
A model for predicting the deterioration of the pavement condition index,https://www.tandfonline.com/doi/full/10.1080/10298436.2020.1714044,2021,13
Influence of surface distresses on smartphone-based pavement roughness evaluation,https://www.tandfonline.com/doi/full/10.1080/10298436.2020.1714045,2021,13
Comparison of CRCP and JCP based on a 30-year performance history,https://www.tandfonline.com/doi/full/10.1080/10298436.2020.1714046,2021,13
Pavement distress detection and classification based on YOLO network,https://www.tandfonline.com/doi/full/10.1080/10298436.2020.1714047,2021,13
A gradient boosting approach to understanding airport runway and taxiway pavement deterioration,https://www.tandfonline.com/doi/full/10.1080/10298436.2020.1714616,2021,13
Evaluation of the performance of highly modified asphalt binder using accelerated pavement testing,https://www.tandfonline.com/doi/full/10.1080/10298436.2020.1714617,2021,13
Predicting water retention curve and resilient modulus of compacted natural and recycled pavement unbound granular materials,https://www.tandfonline.com/doi/full/10.1080/10298436.2020.1714618,2021,13
Impact of temperature and moisture on the tensile strain of asphalt concrete layers,https://www.tandfonline.com/doi/full/10.1080/10298436.2020.1715404,2021,13
Analysis of roughness performance of chloride-stabilised rural roads,https://www.tandfonline.com/doi/full/10.1080/10298436.2020.1721496,2021,13
Impact on rutting from introduction of increased axle loads in Finland,https://www.tandfonline.com/doi/full/10.1080/10298436.2020.1721497,2021,13
Coupled discrete-continuum approach for railway ballast track and subgrade macro-meso analysis,https://www.tandfonline.com/doi/full/10.1080/10298436.2020.1721498,2021,13
Development of designs for RCC mixtures with waste material,https://www.tandfonline.com/doi/full/10.1080/10298436.2020.1722817,2021,14
Critical position of fatigue damage within asphalt pavement considering temperature and strain distribution,https://www.tandfonline.com/doi/full/10.1080/10298436.2020.1724288,2021,14
The role of thermodynamics and kinetics in rubber–bitumen systems: a theoretical overview,https://www.tandfonline.com/doi/full/10.1080/10298436.2020.1724289,2021,14
Mechanical and structural assessment of hot mix bituminous mixtures containing waste foundry sand,https://www.tandfonline.com/doi/full/10.1080/10298436.2020.1724290,2021,14
Long-term behaviour of ceramic powder containing concrete for pavement blocks,https://www.tandfonline.com/doi/full/10.1080/10298436.2020.1725006,2021,14
Cracking models for HMA overlay treatment of composite pavements in Louisiana,https://www.tandfonline.com/doi/full/10.1080/10298436.2020.1725513,2021,14
Pavement curling and warping analysis using wavelet techniques,https://www.tandfonline.com/doi/full/10.1080/10298436.2020.1726346,2021,14
Organic-based recycling agents for road paving applications in cold-climate regions,https://www.tandfonline.com/doi/full/10.1080/10298436.2020.1726347,2021,14
Experimental investigation surface abrasion resistance and surface frost resistance of concrete pavement incorporating fly ash and slag,https://www.tandfonline.com/doi/full/10.1080/10298436.2020.1726348,2021,14
Influence of phosphorous methyl compound on asphalt binder,https://www.tandfonline.com/doi/full/10.1080/10298436.2020.1726349,2021,14
Multiresolution analysis of three-dimensional (3D) surface texture for asphalt pavement friction estimation,https://www.tandfonline.com/doi/full/10.1080/10298436.2020.1726350,2021,14
Interaction between asphalt and mineral fillers and its correlation to mastics’ viscoelasticity,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1575379,2021,1
Comparison of rheological properties and compatibility of asphalt modified with various polyethylene,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1575968,2021,1
Method to determine the dosage of bituminous tack coat in function of the texture of milled asphalt layers to be overlaid,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1576875,2021,1
Development of integrated railway ballast quality index,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1577418,2021,1
Cracking patterns of continuously reinforced concrete pavement using black and galvanized steel under tropical climate,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1577419,2021,1
Multivariate analysis of user perceptions about the serviceability of urban roads: case of Barranquilla,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1577420,2021,1
Short- and long-term properties of glass fiber reinforced asphalt mixtures,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1577421,2021,1
Modelling pavement serviceability of urban roads using deterministic and probabilistic approaches,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1577422,2021,1
Effect of filler in asphalt mastic on rheological behaviour and susceptibility to rutting,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1577423,2021,1
Numerical investigation of inelastic and temperature dependent layered asphalt pavements at loading by rolling tyres,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1578359,2021,1
Skid resistance deterioration model at the network level using Markov chains,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1578882,2021,1
Signal interference of non-uniform tire load on stress-in-motion sensing element,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1578883,2021,1
Correction,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1586313,2021,1
A method to select general circulation models for pavement performance evaluation,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1580365,2021,2
Using FWD deflection basin parameters for network-level assessment of flexible pavements,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1580366,2021,2
Neural networks for fatigue cracking prediction using outputs from pavement mechanistic-empirical design,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1580367,2021,2
Study on initial flushing effect of two new permeable pavements,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1585850,2021,2
Performance evaluation of geocell-reinforced reclaimed asphalt pavement (RAP) bases in flexible pavements,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1587437,2021,2
Reflective cracking reduction by a comparison between modifying asphalt overlay and sand asphalt interlayer: an experimental evaluation,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1593410,2021,2
Strategies to improve performance of reclaimed asphalt pavement-recycled asphalt shingle mixtures,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1593411,2021,2
Drivability life of pavement: a new numeric in pavement management system,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1593412,2021,2
A time-dependent vapor flow model of asphalt concrete,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1595621,2021,2
Performance of epoxy asphalt binder containing warm-mix asphalt additive,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1597272,2021,2
Changes in the rheological characteristics of asphalt binders modified with soybean-derived materials,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1600690,2021,2
Study on influence factors of asphalt mixtures pavement blistering on Portland cement concrete bridge deck,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1600691,2021,2
Evaluation of compaction uniformity of the paving layer based on transverse and longitudinal measurements,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1600692,2021,2
High-strength clogging resistant permeable pavement,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1600693,2021,3
Fundamental characterisation of the anisotropic resilient behaviour of unbound granular materials,https://www.tandfonline.com/doi/full/10.1080/10298436.2019.1605072,2021,3
